creative_id,campaign_id,advertiser_name,app_name,vertical,format,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500937,20156,VoxelRealm,VoxelRealm Quest,gaming,interstitial,fatigued,10,52,25405.96,4773630,33974,6330,36646.88,0.007117015772064445,0.1863189497851298,1.3260349042552524,1.4424520860459513,0.01368804372920202,0.001841977940472185,-0.865431614852127,0.19429299363057326,0.14933333333333335,-0.2314013462715272,0.014366255707546948,360,640,es,2026-01-07,competitive,competition,Claim reward,Win epic rewards,No ads in first week,purple,urgent,0,0.351,21,0.827,0.608,0.624,0.557,0.671,0,0,0,1,1,0,assets/creative_500937.png,261945,1433733,19625,3813,407171,750,112,0.6370370370370371
500938,20156,VoxelRealm,VoxelRealm Quest,gaming,banner,stable,,41,12878.05,3324588,21806,3185,18162.41,0.00655900821395012,0.14606071723378886,0.958013444071867,1.410338521748246,0.010766473236206893,0.002526567496385918,-0.7653300722571577,0.1426645697596046,0.13616071428571427,-0.04558844206974144,0.010967298257138752,320,480,es,2026-01-18,wanderlust,challenge,Shop now,Level up today,No ads in first week,lime,adventurous,0,0.392,52,0.514,0.213,0.548,0.848,1.0,0,2,0,0,0,0,assets/creative_500938.png,220119,826826,8902,1270,531947,1344,183,0.5944444444444444
500939,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,stable,,39,11507.63,1583181,17258,3719,20827.71,0.010900838249069436,0.21549426352995713,2.3490681103424054,1.8099043851774865,0.016321664234176823,0.006098521276132331,-0.6263542008564111,0.21851385390428213,0.20659340659340658,-0.054552364062450676,0.01698949402820951,360,640,es,2026-01-20,gameplay,free rewards,Try for free,Level up today,Free rewards for new players,blue,excited,30,0.437,38,0.577,0.417,0.563,0.516,0.74,0,1,0,0,1,1,assets/creative_500939.png,50972,291882,4764,1041,298433,1820,376,0.7620370370370372
500940,20156,VoxelRealm,VoxelRealm Quest,gaming,rewarded_video,fatigued,10,55,27358.98,4193563,30726,6168,35061.29,0.007326943699188494,0.2007420425698106,1.4708256439691023,1.2815276739118198,0.01307228295066877,0.0017175790625153064,-0.8686090968963125,0.2045583399478399,0.16159695817490494,-0.21002019171591657,0.014014483999726011,360,640,de,2026-01-04,family,competition,Install now,Win epic rewards,No ads in first week,purple,calm,30,0.645,12,0.661,0.74,0.43,0.45,0.932,0,0,0,0,0,0,assets/creative_500940.png,314441,1349267,17638,3608,306245,526,85,0.6345679012345679
500941,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,top_performer,,39,11732.04,1639267,21376,4619,25641.399999999998,0.013039974574001672,0.21608345808383234,2.8177227992755296,2.1855875022587714,0.018912565497568645,0.007593941736472682,-0.5984710938635511,0.21241357131371602,0.21129170230966637,-0.005281531670086825,0.01976349294970552,360,640,es,2026-01-20,wanderlust,power-up,Get offer,Unlock rare gear,Free rewards for new players,orange,urgent,20,0.296,22,0.8,0.364,0.313,0.877,0.905,2,1,0,1,1,0,assets/creative_500941.png,53467,328829,6219,1321,307877,2338,494,0.8185185185185184
500942,20157,BoltCart,BoltCart Club,ecommerce,banner,underperformer,,48,34260.1,6937951,24367,1150,44136.7,0.0035121320401369223,0.047194976812902696,0.16575499019811468,1.2882828713284549,0.00802096980263178,0.0018105880319119589,-0.7742681899490654,0.051113360323886636,0.046724225495175215,-0.08587059823300758,0.008684483270905811,320,480,en,2026-01-28,drama,before/after,Book now,Limited stock,Free shipping over $25,beige,playful,0,0.503,65,0.736,0.806,0.359,0.643,0.333,1,3,0,0,0,0,assets/creative_500942.png,223637,985417,7904,404,1087492,1969,92,0.07716049382716049
500943,20157,BoltCart,BoltCart Club,ecommerce,banner,underperformer,,50,34851.95,7076413,23851,1376,52855.27,0.003370492931941649,0.057691501404553265,0.1944487977171485,1.5165656441031277,0.007692330294206659,0.0017112576672404874,-0.7775371569094881,0.058059587471352175,0.05068574836016696,-0.12700467627028222,0.007887915139157032,320,480,fr,2026-01-26,ugc,limited offer,Learn more,Your next favorite pick,Shop bestsellers now,white,adventurous,0,0.587,48,0.953,0.826,0.175,0.235,0.495,3,2,1,0,0,1,assets/creative_500943.png,197274,1021017,7854,456,979981,1677,85,0.09351851851851851
500944,20157,BoltCart,BoltCart Club,ecommerce,interstitial,stable,,53,38605.12,5630865,26118,1737,66376.47,0.004638363732747988,0.06650585802894556,0.30847835989674766,1.7193696069329663,0.011050405052429041,0.001719495534255462,-0.844395248310152,0.06686341418426635,0.06591865357643759,-0.014129709338879026,0.011402292466831656,360,640,en,2026-01-23,discount,limited offer,Install now,Flash sale live,Free shipping over $25,red,urgent,12,0.482,55,0.822,0.585,0.394,0.472,0.512,3,3,1,1,0,1,assets/creative_500944.png,183722,981231,10843,725,829313,1426,94,0.300925925925926
500945,20157,BoltCart,BoltCart Club,ecommerce,native,stable,,53,34841.51,6402343,32975,2043,78870.53,0.005150458199443548,0.061956027293404096,0.3191019287782614,2.263694369159086,0.010803306542846402,0.001843012553820733,-0.8294029196976628,0.06437354335771116,0.050492610837438424,-0.21563101541791962,0.011188408452824261,320,320,en,2026-01-23,urgency,free shipping,Order now,New collection drop,Free shipping over $25,pink,calm,0,0.314,52,0.953,0.803,0.307,0.99,0.537,0,3,0,1,0,1,assets/creative_500945.png,227853,1151777,12443,801,881166,1624,82,0.42283950617283955
500946,20157,BoltCart,BoltCart Club,ecommerce,interstitial,stable,,55,36466.03,5379005,24370,1442,56647.07,0.004530577681188249,0.059171112022979075,0.26807931950239866,1.553420265381233,0.009694207518888526,0.0018171336331142627,-0.8125547003637278,0.05996389608350993,0.06514382402707276,0.08638411247242672,0.009960983423927736,360,640,en,2026-01-21,testimonial,free shipping,Watch now,Limited stock,Only this weekend,lime,trustworthy,0,0.306,54,0.947,0.563,0.338,0.613,0.58,0,3,0,1,0,1,assets/creative_500946.png,354231,1314290,12741,764,650475,1182,77,0.2259259259259259
500947,20157,BoltCart,BoltCart Club,ecommerce,banner,underperformer,,55,39868.23,8107319,28381,1744,68402.83,0.0035006640296255764,0.06144956132623938,0.21511426897103714,1.7157227697341968,0.0077379463268820595,0.0018270212395109684,-0.7638880961006677,0.06581802401272964,0.045428733674048836,-0.3097827782665943,0.008134561144628948,320,480,en,2026-01-21,ugc,free shipping,Shop now,Flash sale live,Only this weekend,lime,urgent,0,0.615,63,0.89,0.852,0.68,0.733,0.266,0,3,1,1,0,1,assets/creative_500947.png,435314,1786779,13826,910,963864,1761,80,0.14351851851851852
500948,20158,VaultRun,VaultRun Pay,fintech,interstitial,stable,,57,41147.13,5545195,20977,2245,217420.74,0.003782914757731694,0.10702197645039806,0.4048550141158246,5.2839831113372915,0.008007202036131202,0.001793900155140225,-0.775964169875377,0.10487353485502776,0.10260586319218241,-0.021622916267484138,0.008229527921296624,360,640,en,2026-01-13,testimonial,cashback,Start now,Earn cashback daily,No hidden fees,blue,premium,5,0.554,54,0.99,0.668,0.087,0.389,0.434,4,0,1,0,0,1,assets/creative_500948.png,126143,809771,6484,680,684542,1228,126,0.4669753086419754
500949,20158,VaultRun,VaultRun Pay,fintech,banner,stable,,54,38308.75,7205357,20274,1814,174251.29,0.002813739832738336,0.08947420341323863,0.2517571301463619,4.548602864880739,0.0058316333362983495,0.0018418979527849294,-0.6841540188543334,0.10006704659738518,0.0835875533862111,-0.1646845167468418,0.0059358782479625,320,480,en,2026-01-16,trust,security,Start now,"Your money, clearer",Built for peace of mind,orange,adventurous,0,0.644,71,0.99,0.695,0.345,0.261,0.133,0,2,0,0,0,1,assets/creative_500949.png,166523,1023041,5966,597,889843,1639,137,0.27067901234567904
500950,20158,VaultRun,VaultRun Pay,fintech,interstitial,stable,,66,77464.78,10459749,33834,3317,311832.94,0.0032346856506786158,0.0980374770940474,0.3171204203848486,4.025480224690498,0.005325286107318732,0.0017541188786033873,-0.6706057020687323,0.09802343260889008,0.0913978494623656,-0.06759182952672471,0.006862901205081016,360,640,de,2026-01-04,trust,save smarter,Start now,Secure & simple,"Fast signup, instant card",white,trustworthy,12,0.143,53,0.942,0.92,0.221,0.53,0.193,0,1,1,0,0,0,assets/creative_500950.png,669430,4199211,22362,2192,742253,1302,119,0.33580246913580253
500951,20158,VaultRun,VaultRun Pay,fintech,interstitial,stable,,59,42438.96,5683749,19951,1817,173063.96,0.0035101831555193587,0.09107312916645782,0.3196833639205391,4.077950072292063,0.0071351676627636855,0.0018196178028308608,-0.7449789705255415,0.08912924424972618,0.09361702127659574,0.050351341634800706,0.007296428098645839,360,640,es,2026-01-11,gameplay,exclusive,Order now,Secure & simple,No hidden fees,lime,playful,0,0.146,49,0.723,0.676,0.216,0.35,0.262,1,1,0,0,0,0,assets/creative_500951.png,294901,1023662,7304,651,645740,1175,110,0.3561728395061728
500952,20158,VaultRun,VaultRun Pay,fintech,interstitial,stable,,58,48317.18,6566634,24973,2658,260762.13,0.0038030138424038863,0.10643494974572539,0.4047735871985556,5.396882226984274,0.008254125846218237,0.001795805245756655,-0.7824354414732564,0.11308962264150943,0.09591982820329277,-0.15182466823365726,0.008511234799461838,360,640,en,2026-01-12,testimonial,security,Start now,Earn cashback daily,"Fast signup, instant card",blue,calm,0,0.125,45,0.823,0.626,0.233,0.594,0.233,0,0,1,0,0,1,assets/creative_500952.png,277707,1027365,8480,959,777924,1397,134,0.4719135802469136
500953,20158,VaultRun,VaultRun Pay,fintech,banner,stable,,57,46727.2,8773682,24394,2234,217258.66,0.0027803606285251733,0.09157989669590882,0.2546251391377075,4.649511633481142,0.006131775546228498,0.0018107947846352208,-0.7046867141526412,0.09738867162861108,0.09709662065683008,-0.0029988187219014417,0.006459061288206843,320,480,es,2026-01-13,trust,earn more,Watch now,Earn cashback daily,"Fast signup, instant card",white,trustworthy,0,0.33,44,0.892,0.749,0.246,0.271,0.519,1,1,0,0,0,0,assets/creative_500953.png,239828,1292774,7927,772,1160264,2101,204,0.27253086419753086
500954,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,fatigued,13,43,30961.65,3518597,22137,1378,193133.89,0.006291428089093465,0.06224872385598771,0.3916333697777836,6.237842298456316,0.011754838599807563,0.002087226411546157,-0.8224368294107989,0.0642279367378969,0.060064935064935064,-0.06481605800214818,0.012099953297544857,360,640,en,2026-01-17,discount,limited offer,Order now,Book your next trip,Flexible booking options,teal,excited,10,0.364,42,0.753,0.637,0.36,0.485,0.486,2,0,1,0,0,1,assets/creative_500954.png,124267,704646,8283,532,590257,1232,74,0.6709876543209877
500955,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,stable,,32,23925.03,2717213,18325,1166,166467.13,0.006744042517093801,0.06362892223738063,0.4291161568857502,6.957865047609136,0.011755970195129369,0.0028348489072518883,-0.7588587874757969,0.0615109398651438,0.06629834254143646,0.07783010122733502,0.012116206177897633,360,640,en,2026-01-28,testimonial,last-minute deal,Book now,Last-minute savings,Hotels + flights in one tap,orange,adventurous,6,0.421,59,0.799,0.804,0.02,0.358,0.395,0,0,1,1,0,0,assets/creative_500955.png,114375,618154,7267,447,638482,1810,120,0.7354938271604938
500956,20159,HorizonHop,HorizonHop Escapes,travel,interstitial,stable,,49,48157.23,6696814,34749,1675,232556.71,0.0051888853415967655,0.048202825980603756,0.25011893715429456,4.829113094752334,0.009017239809449639,0.0018227645215208104,-0.7978578190178951,0.048167404288231,0.045349730976172176,-0.05849751203527653,0.009755082915991996,360,640,en,2026-01-11,discount,challenge,Watch now,Escape this weekend,Hotels + flights in one tap,blue,trustworthy,12,0.439,39,0.788,0.697,0.177,0.71,0.548,2,2,0,0,0,0,assets/creative_500956.png,751227,2580945,23273,1121,713751,1301,59,0.4401234567901235
500957,20159,HorizonHop,HorizonHop Escapes,travel,interstitial,fatigued,13,46,37164.32,5182244,33051,1555,221804.43,0.006377739064389867,0.04704850080179117,0.3000630614845615,5.968209024139282,0.011098675134698976,0.002270277423214448,-0.795446087423837,0.04682614133833646,0.035215543412264724,-0.24795119978348856,0.011603489991934893,360,640,de,2026-01-14,wanderlust,last-minute deal,Order now,Fly smarter,Special fares today,teal,calm,12,0.149,74,0.693,0.636,0.02,0.833,0.58,1,0,0,0,0,0,assets/creative_500957.png,278299,1152570,12792,599,725462,1647,58,0.5873456790123456
500958,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,fatigued,11,44,36455.75,4126036,26061,1418,198672.56,0.006316231850618851,0.05441080541805764,0.34367126219936034,5.4496906523662245,0.012366559690322946,0.0019388531736123436,-0.8432180637004865,0.05789222699093944,0.05352986811481769,-0.0753531018387752,0.01293537188211469,360,640,en,2026-01-16,wanderlust,trending,Try for free,Book your next trip,Special fares today,orange,excited,20,0.383,59,0.847,0.594,0.349,0.583,0.505,2,1,0,0,0,1,assets/creative_500958.png,156915,847851,10485,607,664826,1289,69,0.6151234567901235
500959,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,stable,,45,34042.05,3834442,21137,1256,183913.97,0.005512405716398892,0.05942186686852439,0.3275574386051478,5.40255272523247,0.011571860055373773,0.001879031852751347,-0.8376205861668058,0.060250135943447525,0.056082830025884385,-0.06916674713356152,0.012001661595805593,360,640,en,2026-01-15,family,book now,Claim reward,Book your next trip,Special fares today,blue,premium,6,0.545,38,0.793,0.522,0.396,0.353,0.618,2,0,0,1,0,1,assets/creative_500959.png,158476,794600,9195,554,616807,1159,65,0.546604938271605
500960,20160,FreshDash,FreshDash Eats,food_delivery,native,stable,,53,22974.07,8527461,39528,3357,59906.19,0.004635377400142903,0.08492714025500911,0.3936693465968358,2.6075566932633185,0.009953167350503337,0.0017539647024153852,-0.8237782365503292,0.08823674719628477,0.08338518979464841,-0.05498341173937371,0.010707653976281465,320,320,es,2026-01-23,combo,last-minute deal,Order now,"Your cravings, delivered",Free delivery over $15,purple,excited,0,0.55,32,0.779,0.662,0.387,0.475,0.628,2,3,0,1,0,1,assets/creative_500960.png,538172,2033624,20241,1786,916210,1607,134,0.47561728395061725
500961,20160,FreshDash,FreshDash Eats,food_delivery,native,stable,,52,24261.98,8837526,40559,3936,70963.94,0.004589406582792515,0.09704381271727607,0.4453735129039507,2.924903078808902,0.010229382082330946,0.0017632879783436265,-0.8276251718674849,0.09985494361517945,0.08574549426542873,-0.14129945738215688,0.010784165213005027,320,320,it,2026-01-24,discount,2-for-1,Claim reward,Dinner in minutes,Free delivery over $15,orange,calm,0,0.67,66,0.688,0.504,0.293,0.525,0.294,0,2,1,1,0,1,assets/creative_500961.png,405814,2089178,21371,2134,1038401,1831,157,0.5243827160493827
500962,20160,FreshDash,FreshDash Eats,food_delivery,banner,stable,,43,18023.739999999998,7311177,30971,2326,42492.07,0.00423611683864308,0.07510251525620742,0.3181430295012691,2.357561194291529,0.009835669514301449,0.0018163679100771323,-0.8153284931507649,0.07681745365779236,0.07256126862085535,-0.05540648425939143,0.010657046298024093,320,480,it,2026-02-02,food-closeup,late-night,Watch now,Dinner in minutes,Late-night deals available,orange,urgent,0,0.489,67,0.761,0.508,0.52,0.505,0.4,1,1,1,1,0,0,assets/creative_500962.png,308162,1332802,13109,1007,1145693,2081,151,0.3574074074074074
500963,20160,FreshDash,FreshDash Eats,food_delivery,native,fatigued,12,42,18815.0,6951144,35264,3375,61963.4,0.0050731217767895475,0.09570666969147006,0.48553159019580083,3.2932979006112144,0.011458323629468472,0.0017907292635735094,-0.8437180410083619,0.09571322985957133,0.07707317073170732,-0.19474903474903482,0.011667110283027238,320,320,es,2026-02-03,combo,free delivery,Watch now,2-for-1 tonight,Fresh favorites nearby,red,calm,0,0.395,56,0.887,0.644,0.582,0.45,0.444,1,3,1,1,0,1,assets/creative_500963.png,218767,1180801,13530,1295,1144785,2050,158,0.595679012345679
500964,20160,FreshDash,FreshDash Eats,food_delivery,interstitial,fatigued,12,41,14727.52,4359837,29002,2393,44119.69,0.006652083552664927,0.08251155092752224,0.5488737308298453,2.9957311210577204,0.013473095441695226,0.0020081503981242304,-0.8509510745459724,0.08446144791053561,0.08449720670391062,0.00042337414595206013,0.014292763976983081,360,640,it,2026-02-04,urgency,new collection,Order now,"Fast food, fast",Fresh favorites nearby,red,excited,8,0.675,37,0.783,0.461,0.513,0.697,0.557,0,2,1,1,0,0,assets/creative_500964.png,147322,756619,10194,861,713094,1432,121,0.7191358024691358
500965,20160,FreshDash,FreshDash Eats,food_delivery,banner,stable,,53,21436.87,8707370,32287,2425,44528.15,0.0037080082734511108,0.07510762845727383,0.27849970771886345,2.077175912341681,0.008194533809078147,0.001819320559930671,-0.7779836410077199,0.07589783627035468,0.07072282891315652,-0.06818385887529566,0.009444952558082498,320,480,it,2026-01-23,discount,last-minute deal,Book now,2-for-1 tonight,Fresh favorites nearby,lime,calm,0,0.252,67,0.758,0.606,0.168,0.533,0.422,0,0,1,1,0,0,assets/creative_500965.png,512731,2188288,17932,1361,1056988,1923,136,0.24845679012345678
500966,20161,PulsePlay,PulsePlay Play,entertainment,rewarded_video,stable,,36,20357.12,2937994,19266,1880,41225.92,0.00655753551572944,0.09758123118447005,0.6398923891607675,2.0251351861167004,0.01069954274101359,0.0031502554305900894,-0.7055710223471046,0.10238907849829351,0.09668943772990016,-0.05566649150464176,0.010975724227944628,360,640,en,2026-01-30,ugc,book now,Book now,A new season drops,New hits every week,purple,urgent,10,0.466,50,0.735,0.493,0.518,0.432,0.46,2,2,0,0,0,1,assets/creative_500966.png,105778,629840,6739,690,604078,1903,184,0.6623456790123456
500967,20161,PulsePlay,PulsePlay Play,entertainment,interstitial,stable,,41,21846.55,3807999,23641,2159,47881.69,0.006208247428636404,0.09132439406116492,0.5669644346020049,2.1917277556410513,0.010708362782201395,0.002417824987017627,-0.7742115170923843,0.09515552183808389,0.08641202254226675,-0.0918864100256318,0.010882470772480606,360,640,en,2026-01-25,testimonial,new season,Learn more,Watch what’s trending,New hits every week,purple,premium,5,0.215,19,0.841,0.515,0.348,0.99,0.549,1,2,0,1,0,1,assets/creative_500967.png,221708,861663,9227,878,660511,1597,138,0.6478395061728395
